year,equipment_type,unit_name,unit_count
2011,helicopters,EC72SAP Caracal (CSAR),8
2011,helicopters,SA319B Alouette III,25
2011,helicopters,SA330 Puma,93
2011,helicopters,SA330B Puma,22
2011,helicopters,SA341F/342M Gazelle,173
2011,logistics and support,Alize,1
2011,logistics and support,Avel Aber,0
2011,logistics and support,Belier,3
2011,logistics and support,Chamois,3
2011,logistics and support,Corraline,1
2011,logistics and support,Dupuy de Lome,1
2011,logistics and support,Durance,4
2011,logistics and support,Esterel,2
2011,logistics and support,Frehel,16
2011,logistics and support,Glycine,2
2011,logistics and support,La Belle Paule,2
2011,logistics and support,Laperouse,3
2011,logistics and support,Le Malin,1
2011,logistics and support,Maito,3
2011,logistics and support,Monge,2
2011,logistics and support,PS4,26
2011,logistics and support,PSS10,4
2011,logistics and support,Phaeton,2
2011,logistics and support,Telenn Mor,0
2011,logistics and support,VH8,7
2011,logistics and support,VIP 21,9
2011,logistics and support,other,3
2011,logistics and support,NA,11
2011,mine warfare,Antares,3
2011,mine warfare,Eridan,11
2011,mine warfare,Vulcain,0
2011,patrol and coastal combatants,Albatros,1
2011,patrol and coastal combatants,Arago,1
2011,patrol and coastal combatants,D'Estienne d'Orves,9
2011,patrol and coastal combatants,Flamant,3
2011,patrol and coastal combatants,Grebe,1
2011,patrol and coastal combatants,L'Audacieuse,7
2011,principal surface combatants,Cassard,2
2011,principal surface combatants,Charles de Gaulle,1
2011,principal surface combatants,Floreal,6
2011,principal surface combatants,Forbin,2
2011,principal surface combatants,Georges Leygues,7
2011,principal surface combatants,La Fayette,5
2011,principal surface combatants,Tourville,2
2011,radars,Cobra,10
2011,radars,Helios,1
2011,radars,Helios (1A/2A/2B),0
2011,radars,Pleiades,0
2011,radars,RASIT/RATAC,56
2011,radars,STRIDA,0
2011,radars,Spirale,0
2011,radars,Syracuse-3,0
2011,submarines,Le Triomphant,8
2011,submarines,Rubis,6
2011,surface-to-surface missile launchers,Crotale NG,3
2011,surface-to-surface missile launchers,Mistral,882
2011,surface-to-surface missile launchers,SAMP/T,5
2011,surface-to-surface missile launchers,SCALP EG,0
2011,surface-to-surface missile launchers,VAB Eryx,185
2011,surface-to-surface missile launchers,VAB HOT,30
2011,surface-to-surface missile launchers,VAB Milan,110
2011,unmanned aerial vehicles,Harfang,3
2011,unmanned aerial vehicles,SDTI (Sperwer),20
2012,air-launched missiles,AASM,0
2012,air-launched missiles,AM-39 Exocet,0
2012,air-launched missiles,AS-30 Laser,0
2012,air-launched missiles,AS-30L,0
2012,air-launched missiles,ASMP-A,0
2012,air-launched missiles,Apache,0
2012,air-launched missiles,Mica IR,0
2012,air-launched missiles,Mica RF,0
2012,air-launched missiles,R-550 Magic 2,0
2012,air-launched missiles,Super 530D,0
2012,aircraft,A310-300,3
2012,aircraft,A319,2
2012,aircraft,A330,0
2012,aircraft,A340-200,2
2012,aircraft,A400M Atlas,0
2012,aircraft,Alpha Jet,91
2012,aircraft,C-130H Hercules,5
2012,aircraft,C-130H-30 Hercules,9
2012,aircraft,C-135FR,22
2012,aircraft,C-160 Transall,42
2012,aircraft,C-160G Gabriel (ESM),2
2012,aircraft,C-160R Transall,15
2012,aircraft,CAP 10,12
2012,aircraft,CN-235M,17
2012,aircraft,CN-235M-100,0
2012,aircraft,CN-235M-300,0
2012,aircraft,DHC-6-300 Twin Otter,4
2012,aircraft,E-2C Hawkeye,3
2012,aircraft,E-3F Sentry,1
2012,aircraft,EMB-121 Xingu,11
2012,aircraft,EMB-121Xingu,25
2012,aircraft,Falcon 10MER,6
2012,aircraft,Falcon 200 Gardian,5
2012,aircraft,Falcon 2000,0
2012,aircraft,Falcon 20H Gardian,0
2012,aircraft,Falcon 50,3
2012,aircraft,Falcon 50M,4
2012,aircraft,Falcon 50MS,0
2012,aircraft,Falcon 7X,2
2012,aircraft,Falcon 900 (VIP),2
2012,aircraft,Grob G120A-F,18
2012,aircraft,KC-135 Stratotanker,6
2012,aircraft,MS-880 Rallye,9
2012,aircraft,Mirage 2000-5,22
2012,aircraft,Mirage 2000B,12
2012,aircraft,Mirage 2000C,39
2012,aircraft,Mirage F-1CR,29
2012,aircraft,PC-6B Turbo Porter,5
2012,aircraft,TB-30 Epsilon,25
2012,aircraft,TBM-700,17
2012,amphibious,Batral,3
2012,amphibious,CDIC,2
2012,amphibious,CTMS,15
2012,amphibious,EDA-R,2
2012,amphibious,EDIC 700,2
2012,amphibious,Foudre,1
2012,amphibious,Mistral,2
2012,amphibious,NA,0
2012,armoured fighting vehicles,AMX-1-ECH,20
2012,armoured fighting vehicles,AMX-10P/PC,331
2012,armoured fighting vehicles,AMX-10RC,256
2012,armoured fighting vehicles,AMX-30D,134
2012,armoured fighting vehicles,ERC-90F4 Sagaie,160
2012,armoured fighting vehicles,Leclerc,254
2012,armoured fighting vehicles,Leclerc DNG,20
2012,armoured fighting vehicles,VAB,3500
2012,armoured fighting vehicles,VAB BOA,60
2012,armoured fighting vehicles,VAB NBC,26
2012,armoured fighting vehicles,VAB Reco NBC,40
2012,armoured fighting vehicles,VAB-EHC,0
2012,armoured fighting vehicles,VBCI,232
2012,armoured fighting vehicles,VBL M-11,1594
2012,armoured fighting vehicles,NA,506
2012,artillery,76T2,0
2012,artillery,AU-F-1,37
2012,artillery,CAESAR,77
2012,artillery,MIM-23B I-HAWK,15
2012,artillery,MLRS,26
2012,artillery,RT-Fl,192
2012,artillery,TR-F-1,43
2012,engineering and maintenance vehicles,AMX-30 B/B2,0
2012,engineering and maintenance vehicles,AMX-30 EBG,71
2012,engineering and maintenance vehicles,EFA,39
2012,engineering and maintenance vehicles,Minotaur,20
2012,engineering and maintenance vehicles,PTA,18
2012,engineering and maintenance vehicles,SPRAT,0
2012,helicopters,AS332 Super Puma,5
2012,helicopters,AS332C Super Puma,0
2012,helicopters,AS332L Super Puma,0
2012,helicopters,AS365 Dauphin 2,4
2012,helicopters,AS36SN/F/SP Dauphin 2,9
2012,helicopters,AS36SN3,0
2012,helicopters,AS532UL Cougar (tpt/VIP),3
2012,helicopters,AS555 Fennec,37
2012,helicopters,ASS32UL Cougar,23
2012,helicopters,ASS6SSA Panther,16
2012,helicopters,EC22S Super Puma,2
2012,helicopters,EC665 Tiger HAP,36
2012,helicopters,EC725 Caracal,6
2012,helicopters,EC72SAP Caracal (CSAR),8
2012,helicopters,SA319B Alouette III,25
2012,helicopters,SA330 Puma,93
2012,helicopters,SA330B Puma,22
2012,helicopters,SA341F/342M Gazelle,173
2012,logistics and support,Alize,1
2012,logistics and support,Avel Aber,0
2012,logistics and support,Belier,3
2012,logistics and support,Chamois,3
2012,logistics and support,Corraline,1
2012,logistics and support,Dupuy de Lome,1
2012,logistics and support,Durance,4
2012,logistics and support,Esterel,2
2012,logistics and support,Frehel,16
2012,logistics and support,Glycine,2
2012,logistics and support,La Belle Paule,2
2012,logistics and support,Laperouse,3
2012,logistics and support,Le Malin,1
2012,logistics and support,Leopard,8
2012,logistics and support,Maito,3
2012,logistics and support,Monge,2
2012,logistics and support,PS4,26
2012,logistics and support,PSS10,4
2012,logistics and support,Phaeton,2
2012,logistics and support,Telenn Mor,0
2012,logistics and support,VH8,7
2012,logistics and support,VIP 21,9
2012,logistics and support,other,3
2012,logistics and support,NA,13
2012,mine warfare,Antares,3
2012,mine warfare,Eridan,11
2012,mine warfare,Vulcain,4
2012,patrol and coastal combatants,Albatros,2
2012,patrol and coastal combatants,Arago,1
2012,patrol and coastal combatants,D'Estienne d'Orves,9
2012,patrol and coastal combatants,Flamant,6
2012,patrol and coastal combatants,Grebe,1
2012,patrol and coastal combatants,L'Audacieuse,7
2012,patrol and coastal combatants,Laperouse,1
2012,patrol and coastal combatants,Le Malin,1
2012,principal surface combatants,Cassard,2
2012,principal surface combatants,Charles de Gaulle,1
2012,principal surface combatants,Floreal,6
2012,principal surface combatants,Forbin,2
2012,principal surface combatants,Georges Leygues,7
2012,principal surface combatants,La Fayette,5
2012,principal surface combatants,Tourville,2
2012,radars,Cobra,10
2012,radars,Helios,1
2012,radars,Helios (1A/2A/2B),3
2012,radars,Pleiades,0
2012,radars,RASIT/RATAC,56
2012,radars,STRIDA,0
2012,radars,Spirale,2
2012,radars,Syracuse-3,2
2012,submarines,Le Triomphant,8
2012,submarines,Rubis,6
2012,surface-to-surface missile launchers,Crotale NG,3
2012,surface-to-surface missile launchers,Mistral,882
2012,surface-to-surface missile launchers,SAMP/T,2
2012,surface-to-surface missile launchers,SCALP EG,0
2012,surface-to-surface missile launchers,VAB Eryx,185
2012,surface-to-surface missile launchers,VAB HOT,30
2012,surface-to-surface missile launchers,VAB Milan,110
2012,unmanned aerial vehicles,Harfang,3
2012,unmanned aerial vehicles,SDTI (Sperwer),20
2013,air-launched missiles,AASM,0
2013,air-launched missiles,AM-39 Exocet,0
2013,air-launched missiles,AS-30 Laser,0
2013,air-launched missiles,AS-30L,0
2013,air-launched missiles,ASMP-A,0
2013,air-launched missiles,Apache,0
2013,air-launched missiles,Mica IR,0
2013,air-launched missiles,Mica RF,0
2013,air-launched missiles,R-550 Magic 2,0
2013,air-launched missiles,Super 530D,0
2013,aircraft,A310-300,3
2013,aircraft,A330,1
2013,aircraft,A340-200,2
2013,aircraft,A400M Atlas,0
2013,aircraft,Alpha Jet,91
2013,aircraft,C-130H Hercules,5
2013,aircraft,C-130H-30 Hercules,9
2013,aircraft,C-135FR,22
2013,aircraft,C-160 Transall,24
2013,aircraft,C-160G Gabriel (ESM),2
2013,aircraft,C-160R Transall,20
2013,aircraft,CAP 10,12
2013,aircraft,CN-235M-100,19
2013,aircraft,CN-235M-300,5
2013,aircraft,DHC-6-300 Twin Otter,5
2013,aircraft,E-2C Hawkeye,3
2013,aircraft,E-3F Sentry,1
2013,aircraft,EMB-121 Xingu,11
2013,aircraft,EMB-121Xingu,25
2013,aircraft,Falcon 10MER,6
2013,aircraft,Falcon 200 Gardian,5
2013,aircraft,Falcon 2000,1
2013,aircraft,Falcon 20H Gardian,5
2013,aircraft,Falcon 50,3
2013,aircraft,Falcon 50M,9
2013,aircraft,Falcon 50MS,0
2013,aircraft,Falcon 7X,2
2013,aircraft,Falcon 900 (VIP),2
2013,aircraft,Grob G120A-F,18
2013,aircraft,KC-135 Stratotanker,6
2013,aircraft,MS-880 Rallye,9
2013,aircraft,Mirage 2000-5,22
2013,aircraft,Mirage 2000B,12
2013,aircraft,Mirage 2000C,39
2013,aircraft,Mirage F-1CR,29
2013,aircraft,PC-6B Turbo Porter,5
2013,aircraft,TB-30 Epsilon,25
2013,aircraft,TBM-700,17
2013,aircraft,TBM-700B,3
2013,amphibious,Batral,3
2013,amphibious,CDIC,1
2013,amphibious,CTMS,11
2013,amphibious,EDA-R,4
2013,amphibious,EDIC 700,1
2013,amphibious,Foudre,1
2013,amphibious,Mistral,3
2013,amphibious,NA,25
2013,armoured fighting vehicles,AMX-1-ECH,0
2013,armoured fighting vehicles,AMX-10P/PC,331
2013,armoured fighting vehicles,AMX-10RC,256
2013,armoured fighting vehicles,AMX-30D,134
2013,armoured fighting vehicles,Aravis,15
2013,armoured fighting vehicles,Buffalo,5
2013,armoured fighting vehicles,BvS-10,53
2013,armoured fighting vehicles,ERC-90F4 Sagaie,160
2013,armoured fighting vehicles,Leclerc,254
2013,armoured fighting vehicles,Leclerc DNG,20
2013,armoured fighting vehicles,VAB,3500
2013,armoured fighting vehicles,VAB BOA,60
2013,armoured fighting vehicles,VAB NBC,26
2013,armoured fighting vehicles,VAB Reco NBC,40
2013,armoured fighting vehicles,VAB-EHC,0
2013,armoured fighting vehicles,VBCI,400
2013,armoured fighting vehicles,VBL M-11,1594
2013,artillery,76T2,0
2013,artillery,AU-F-1,37
2013,artillery,CAESAR,77
2013,artillery,MIM-23B I-HAWK,15
2013,artillery,MLRS,26
2013,artillery,RT-Fl,192
2013,artillery,TR-F-1,43
2013,engineering and maintenance vehicles,AMX-30 B/B2,0
2013,engineering and maintenance vehicles,AMX-30 EBG,71
2013,engineering and maintenance vehicles,EFA,39
2013,engineering and maintenance vehicles,Minotaur,20
2013,engineering and maintenance vehicles,PTA,18
2013,engineering and maintenance vehicles,SPRAT,10
2013,helicopters,AS332C Super Puma,3
2013,helicopters,AS332L Super Puma,4
2013,helicopters,AS365 Dauphin 2,4
2013,helicopters,AS36SN/F/SP Dauphin 2,9
2013,helicopters,AS36SN3,2
2013,helicopters,AS532UL Cougar (tpt/VIP),3
2013,helicopters,AS555 Fennec,37
2013,helicopters,ASS32UL Cougar,23
2013,helicopters,ASS6SSA Panther,16
2013,helicopters,EC120B Colibri,36
2013,helicopters,EC22S Super Puma,3
2013,helicopters,EC665 Tiger HAD,7
2013,helicopters,EC665 Tiger HAP,39
2013,helicopters,EC725 Caracal,11
2013,helicopters,EC72SAP Caracal (CSAR),8
2013,helicopters,NH90 TTH,2
2013,helicopters,SA319B Alouette III,25
2013,helicopters,SA330 Puma,93
2013,helicopters,SA330B Puma,22
2013,helicopters,SA341F/342M Gazelle,172
2013,logistics and support,Alize,1
2013,logistics and support,Athos,2
2013,logistics and support,Avel Aber,3
2013,logistics and support,Beautemps-beaupre,1
2013,logistics and support,Belier,3
2013,logistics and support,Chamois,3
2013,logistics and support,Corraline,1
2013,logistics and support,Denti,1
2013,logistics and support,Dupuy de Lome,1
2013,logistics and support,Durance,4
2013,logistics and support,Engageante,2
2013,logistics and support,Esterel,2
2013,logistics and support,Frehel,16
2013,logistics and support,Glycine,2
2013,logistics and support,La Belle Paule,2
2013,logistics and support,Laperouse,4
2013,logistics and support,Las,2
2013,logistics and support,Leopard,8
2013,logistics and support,Maito,3
2013,logistics and support,Malabar,2
2013,logistics and support,Monge,1
2013,logistics and support,Nymphea,3
2013,logistics and support,PS4,26
2013,logistics and support,PSS10,4
2013,logistics and support,Phaeton,2
2013,logistics and support,Pourquoi pas?,1
2013,logistics and support,RP10,4
2013,logistics and support,Revi,1
2013,logistics and support,Telenn Mor,1
2013,logistics and support,V14,9
2013,logistics and support,VH8,7
2013,logistics and support,VIP 21,9
2013,logistics and support,VTP,2
2013,logistics and support,other,2
2013,logistics and support,NA,13
2013,mine warfare,Antares,3
2013,mine warfare,Eridan,11
2013,mine warfare,Vulcain,4
2013,patrol and coastal combatants,Albatros,2
2013,patrol and coastal combatants,Arago,1
2013,patrol and coastal combatants,D'Estienne d'Orves,9
2013,patrol and coastal combatants,Flamant,6
2013,patrol and coastal combatants,Gowind,1
2013,patrol and coastal combatants,Grebe,1
2013,patrol and coastal combatants,L'Audacieuse,4
2013,patrol and coastal combatants,Laperouse,1
2013,patrol and coastal combatants,Le Malin,1
2013,principal surface combatants,Cassard,2
2013,principal surface combatants,Charles de Gaulle,1
2013,principal surface combatants,Floreal,6
2013,principal surface combatants,Forbin,2
2013,principal surface combatants,Georges Leygues,7
2013,principal surface combatants,La Fayette,5
2013,principal surface combatants,Tourville,1
2013,radars,Cobra,10
2013,radars,Helios,1
2013,radars,Helios (1A/2A/2B),3
2013,radars,Pleiades,0
2013,radars,RASIT/RATAC,56
2013,radars,STRIDA,0
2013,radars,Spirale,2
2013,radars,Syracuse-3,2
2013,submarines,Le Triomphant,8
2013,submarines,Rubis,6
2013,surface-to-surface missile launchers,Crotale NG,3
2013,surface-to-surface missile launchers,Mistral,882
2013,surface-to-surface missile launchers,SAMP/T,2
2013,surface-to-surface missile launchers,SCALP EG,0
2013,surface-to-surface missile launchers,VAB Eryx,185
2013,surface-to-surface missile launchers,VAB HOT,30
2013,surface-to-surface missile launchers,VAB Milan,110
2013,unmanned aerial vehicles,Harfang,4
2013,unmanned aerial vehicles,SDTI (Sperwer),20
2014,air-launched missiles,AASM,0
2014,air-launched missiles,AM-39 Exocet,0
2014,air-launched missiles,AS-30 Laser,0
2014,air-launched missiles,AS-30L,0
2014,air-launched missiles,ASMP-A,0
2014,air-launched missiles,Apache,0
2014,air-launched missiles,Mica IR,0
2014,air-launched missiles,Mica RF,0
2014,air-launched missiles,R-550 Magic 2,0
2014,air-launched missiles,Super 530D,0
2014,aircraft,A310-300,3
2014,aircraft,A330,1
2014,aircraft,A340-200,2
2014,aircraft,A400M Atlas,2
2014,aircraft,Alpha Jet,72
2014,aircraft,C-130H Hercules,5
2014,aircraft,C-130H-30 Hercules,9
2014,aircraft,C-135FR,22
2014,aircraft,C-160 Transall,21
2014,aircraft,C-160G Gabriel (ESM),2
2014,aircraft,C-160R Transall,20
2014,aircraft,CAP 10,12
2014,aircraft,CN-235M-100,19
2014,aircraft,CN-235M-300,8
2014,aircraft,DHC-6-300 Twin Otter,5
2014,aircraft,E-2C Hawkeye,3
2014,aircraft,E-3F Sentry,4
2014,aircraft,EMB-121 Xingu,11
2014,aircraft,EMB-121Xingu,25
2014,aircraft,Falcon 10MER,6
2014,aircraft,Falcon 200 Gardian,5
2014,aircraft,Falcon 2000,2
2014,aircraft,Falcon 20H Gardian,5
2014,aircraft,Falcon 50M,4
2014,aircraft,Falcon 50MI,4
2014,aircraft,Falcon 50MS,1
2014,aircraft,Falcon 7X,2
2014,aircraft,Falcon 900 (VIP),2
2014,aircraft,Grob G120A-F,18
2014,aircraft,KC-135 Stratotanker,6
2014,aircraft,MS-880 Rallye,7
2014,aircraft,Mirage 2000-5,21
2014,aircraft,Mirage 2000B,7
2014,aircraft,Mirage 2000C,39
2014,aircraft,Mirage F-1CR,17
2014,aircraft,PC-6B Turbo Porter,5
2014,aircraft,TB-30 Epsilon,25
2014,aircraft,TBM-700,23
2014,aircraft,TBM-700B,3
2014,amphibious,Batral,3
2014,amphibious,CDIC,1
2014,amphibious,CTMS,11
2014,amphibious,EDA-R,4
2014,amphibious,EDIC 700,1
2014,amphibious,Foudre,1
2014,amphibious,Mistral,3
2014,amphibious,NA,25
2014,armoured fighting vehicles,AMX-1-ECH,0
2014,armoured fighting vehicles,AMX-10RC,256
2014,armoured fighting vehicles,AMX-30D,134
2014,armoured fighting vehicles,Aravis,14
2014,armoured fighting vehicles,Buffalo,5
2014,armoured fighting vehicles,BvS-10,53
2014,armoured fighting vehicles,ERC-90F4 Sagaie,110
2014,armoured fighting vehicles,Leclerc,254
2014,armoured fighting vehicles,Leclerc DNG,20
2014,armoured fighting vehicles,VAB,3000
2014,armoured fighting vehicles,VAB BOA,60
2014,armoured fighting vehicles,VAB NBC,26
2014,armoured fighting vehicles,VAB Reco NBC,40
2014,armoured fighting vehicles,VAB-EHC,0
2014,armoured fighting vehicles,VBCI,530
2014,armoured fighting vehicles,VBL M-11,1594
2014,artillery,76T2,0
2014,artillery,AU-F-1,37
2014,artillery,CAESAR,77
2014,artillery,MIM-23B I-HAWK,15
2014,artillery,MLRS,26
2014,artillery,RT-Fl,192
2014,artillery,TR-F-1,43
2014,engineering and maintenance vehicles,AMX-30 B/B2,0
2014,engineering and maintenance vehicles,AMX-30 EBG,71
2014,engineering and maintenance vehicles,EFA,39
2014,engineering and maintenance vehicles,Minotaur,20
2014,engineering and maintenance vehicles,PTA,18
2014,engineering and maintenance vehicles,SPRAT,10
2014,helicopters,AS332C Super Puma,3
2014,helicopters,AS332L Super Puma,4
2014,helicopters,AS365 Dauphin 2,4
2014,helicopters,AS36SN/F/SP Dauphin 2,9
2014,helicopters,AS36SN3,2
2014,helicopters,AS532UL Cougar (tpt/VIP),3
2014,helicopters,AS555 Fennec,37
2014,helicopters,ASS32UL Cougar,23
2014,helicopters,ASS6SSA Panther,16
2014,helicopters,EC120B Calibri,36
2014,helicopters,EC22S Super Puma,2
2014,helicopters,EC66S Tiger HAD,1
2014,helicopters,EC66S Tiger HAP,39
2014,helicopters,EC725 Caracal,11
2014,helicopters,EC72SAP Caracal (CSAR),8
2014,helicopters,NH90 TTH,9
2014,helicopters,SA319B Alouette III,25
2014,helicopters,SA330 Puma,90
2014,helicopters,SA330B Puma,22
2014,helicopters,SA341F/342M Gazelle,140
2014,logistics and support,Alize,1
2014,logistics and support,Athos,2
2014,logistics and support,Avel Aber,3
2014,logistics and support,Beautemps-beaupre,1
2014,logistics and support,Belier,3
2014,logistics and support,Chamois,3
2014,logistics and support,Corraline,1
2014,logistics and support,Denti,1
2014,logistics and support,Dupuy de Lome,1
2014,logistics and support,Durance,4
2014,logistics and support,Engageante,2
2014,logistics and support,Esterel,2
2014,logistics and support,Frehel,16
2014,logistics and support,Glycine,2
2014,logistics and support,La Belle Paule,2
2014,logistics and support,Laperouse,4
2014,logistics and support,Las,2
2014,logistics and support,Leopard,8
2014,logistics and support,Maito,3
2014,logistics and support,Malabar,2
2014,logistics and support,Monge,1
2014,logistics and support,PS4,26
2014,logistics and support,PSS10,4
2014,logistics and support,Phaeton,2
2014,logistics and support,Pourquoi pas?,1
2014,logistics and support,RP10,4
2014,logistics and support,Revi,1
2014,logistics and support,Telenn Mor,1
2014,logistics and support,V14,9
2014,logistics and support,VH8,7
2014,logistics and support,VIP 21,9
2014,logistics and support,VTP,2
2014,logistics and support,other,2
2014,logistics and support,NA,13
2014,mine warfare,Antares,3
2014,mine warfare,Eridan,11
